Source,Author,Text,Party,Division,Sentiment
74_b_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Dziękuję, panie pośle. Pan poseł Jan Szopiński, Lewica. Bardzo proszę. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}"
74_b_ksiazka.txt,Poseł Jan Szopiński,"Pani Marszałek! Wysoka Izbo! Już za kilka dni w Bydgoszczy rozpocznie się święto polskiej i światowej opery, czyli organizowany od 29 lat przez Operę Nova Bydgoski Festiwal Operowy, unikalny, jedyny w Polsce festiwal o takim zasięgu, tradycjach i repertuarze. Mam jeszcze żywo w pamięci pierwszy festiwal, który w 1994 r. pan dyrektor Maciej Figa zorganizował w nieukończonym gmachu, aby pokazać, że Bydgoszcz zasługuje na piękną operę, a on sam oraz Bydgoski Zespół Operowy potrafią zauroczyć i zadziwić polskich krytyków i melomanów. Mam osobistą satysfakcję, że jako wicemarszałek województwa kujawskopomorskiego zapewniłem środki finansowe na zakończenie wieloletniej budowy, dzięki czemu w naszej operze można dzisiaj wystawiać najbardziej prestiżowe spektakle świata. Cieszę się także, że dzięki bliskiej współpracy z ministrem kultury udało się nam zapewnić rządowe współfinansowanie działalności i podniesienie prestiżu Opery Novej jako instytucji współfinansowanej przez samorząd oraz ministra kultury. Tegoroczny festiwal rozpocznie tradycyjnie zespół Opery Novej tym razem Wesołą wdówką Franza Lehra w reżyserii Jerzego Jana Połońskiego i pod kierownictwem muzycznym maestro Macieja Figasa. W programie tegorocznego festiwalu znajdą się efektowne i niebanalne inscenizacje wielkiej opery, opery pop, opery komicznej oraz baletów współczesnego i klasycznego w wykonaniu zaproszonych zespołów z Litwy, Chorwacji, Czech i Polski. W finale festiwalu z kolei wystąpią szczególni goście, artyści Narodowej Opery im. Tarasa Szewczenki w Kijowie, którzy wykonają Nabucco, wybitne dzieło Verdiego ze światowego kanonu operowego. Ich kolejna wizyta 28 w Bydgoszczy przypadnie w czasie krwawej wojny i walki narodu ukraińskiego o wolność Ukrainy. Dlatego słynna scena chóralna Va, pensiero z opery Verdiego nabiera szczególnej i poruszającej wymowy.  Wszystkich miłośników opery i baletu zapraszam bardzo serdecznie do Bydgoszczy na to wyjątkowe święto operowe. Dziękuję bardzo.  ",Lewica,Lewica,"{'neg': 0.017, 'neu': 0.845, 'pos': 0.137, 'compound': 0.9843}"
74_b_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Dziękuję, panie pośle. Piękne zaproszenie. Pana posła Marka Rutki nie widzę. Pan poseł Tomasz Głogowski, Koalicja Obywatelska. Nie ma. Pan poseł Krzysztof Tuduj, Konfederacja. Bardzo proszę. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0772}"
74_b_ksiazka.txt,Poseł Krzysztof Tuduj,"Dziękuję, pani marszałek. Pani marszałek, ostrzegam, będę trochę mąciwodą w tej chwili, tak że proszę się przygotować. Szanowni Państwo! Wysoka Izbo! Dzisiaj w Sejmie odbyła się fantastyczna konferencja. Zaprosiła na tę konferencję pani szanowna marszałek Małgorzata Gosiewska. ",Konfederacja,Prawica,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.2225}"
74_b_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,Już się boję. ,PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Krzysztof Tuduj,"Konferencja o nazwie Konferencja ekspercka dotycząca możliwości zwiększenia potencjału obronnego Polski poprzez racjonalizację przepisów ustawy o obronie i amunicji, ustawy o obrocie koncesjonowanym oraz ustawy o stanie wyjątkowym, a także potencjalnego wpływu tego typu zmian na rozbudowę liczebną Sił Zbrojny RP oraz warunki tworzenia ich zaplecza osobowego. Rewelacja, tyle tylko że o tym nikt nie wiedział. Nie wiedzieli o tym posłowie Komisji Obrony Narodowej, której jestem członkiem, nie wiedzieli o tym posłowie komisji spraw wewnętrznych, której jestem członkiem. Ta konferencja nie była transmitowana, więc nikt nie może się dowiedzieć, co tam było mówione. Fantastyczny skład, kilkudziesięciu specjalistów. Byli przedstawiciele klubów sportowych, myśliwi, firmy, które produkują sprzęty proobronne, rewelacyjna sprawa. Natomiast nie wiadomo, co z tego wydarzenia ma wyniknąć, a w zasadzie nic z niego nie wyniknie, bo nikt się o nim nie dowiedział. Niestety głos specjalistów nie  74.",Konfederacja,Prawica,"{'neg': 0.025, 'neu': 0.927, 'pos': 0.048, 'compound': 0.5994}"
74_b_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Nie, to nie były absurdy, panie pośle. To była konferencja przeze mnie współorganizowana. Będzie ciąg tego typu wydarzeń. Rozpoczynamy rozmowę. Chcemy się wzajemnie przekonywać do właśnie tego kierunku w racjonalizacji. Przy tej okazji serdecznie dziękuję wszystkim współorganizatorom tego wydarzenia, uczestnikom panelu. Dziękuję bardzo, że pan poseł zauważył naszą konferencję. Jak mówię, będziemy w tym kierunku dalej maszerować. Oświadczenie wygłosi również pan poseł Antoni Macierewicz, Prawo i Sprawiedliwość. Bardzo proszę, panie pośle. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.8555}"
74_b_ksiazka.txt,Poseł Antoni Macierewicz,"Pani Marszałek! Wysoka Izbo! Chciałem podziękować panu ministrowi Rauowi, który dzisiaj wygłosił jedno z najważniejszych oświadczeń, jedną z najważniejszych analiz związanych z polską polityką międzynarodową, w szczególności wskazując, jak istotna jest polityka, która z jednej strony wspiera Ukrainę, która przede wszystkim bazuje na utworzeniu struktury Międzymorza oraz sojuszu ze Stanami Zjednoczonymi, a równocześnie jest świadoma zagrożeń, jakie związane są z polityką Francji i z polityką Niemiec. Dobrze, że to zostało jasno powiedziane. Dobrze, że zostało wykazane, w jak istotnym stopniu polska polityka stara się znaleźć rozwiązania tej dramatycznej sytuacji, w jakiej znajduje się dzisiaj Europa, i trudnej, w jakiej znajduje się Polska. W ramach tej wypowiedzi znaleźliśmy się w szczególnej sytuacji z powodu Platformy Obywatelskiej i opozycji. Dawno już nie słyszałem tak bezczelnych, kłamliwych, niezwykłych wypowiedzi, fałszywie przedstawiających polską politykę, fałszywie przedstawiających politykę Prawa i Sprawiedliwości i Zjednoczonej Prawicy. W ramach tych wypowiedzi był także atak na politykę Prawa i Sprawiedliwości, jeżeli chodzi o Mini sterstwo Obrony Narodowej, w latach 20152018. To była bardzo ważna wypowiedź pana Schetyny, który uznał, że wtedy Wojsko Polskie było niszczone. To jest bardzo istotne i myślę, że warto przywołać, na czym polegało wówczas niszczenie Wojska Polskiego. Otóż, po pierwsze, polegało na tym, że zostało zorganizowane przez ówczesnego ministra obrony narodowej międzynarodowe posiedzenie NATO, szczyt NATO, który doprowadził do tego, iż po raz pierwszy na stałe zostały w Polsce wojska Stanów Zjednoczonych oraz NATOwskie. Po 1945 r., po odzyskaniu niepodległości w roku 1989, po wstąpieniu Polski do NATO przez cały czas było to niemożliwe. Stało się możliwe od momentu negocjacji i decyzji podjętych w roku 2016. To był przełom geopolityczny, który Platformie Obywatelskiej się nie podoba. Po drugie, istotną decyzją wówczas, w 2015 r., było utworzenie Wojsk Obrony Terytorialnej. Było to niesłychanie brutalnie atakowane przez Platformę Obywatelską, przez całą opozycję. Dzisiaj już nawet ci ludzie nie mają wątpliwości, jak bardzo istotną funkcję dla bezpieczeństwa lokalnego pełnią te wojska. Warto pamiętać, że dopóki nie zostanie utworzona obrona cywilna kraju, do tego momentu jedynie Wojska Obrony Terytorialnej dają minimum gwarancji bezpieczeństwa społeczności lokalnej. Rozumiem, że to jest także działanie, które jest szkodliwe dla bezpieczeństwa kraju, z punktu widzenia Platformy Obywatelskiej. I wreszcie po trzecie, rozpoczęto wówczas produkcję broni  produkcję broni, która w dniu dzisiejszym stanowi główne wsparcie dla Ukrainy, ale przede wszystkim główne wsparcie dla polskiego wojska. To są armatohaubice Krab, których wyprodukowano 96, wydając wówczas 4,5 mld zł. Po drugie, to są moździerze Rak, których wyprodukowano wówczas 6i wydano na to 900 mln zł. Po trzecie, to są zestawy rakietowe Piorun, których wyprodukowano 1300, wydając na to 932 mln. Jest to system rakietowoartyleryjski Pilica, na który wydano 746 mln i który, także jak poprzednie zbrojenia, stanowi dla nas fundament bezpieczeństwa, a ukraińskie wojsko dziękuje Polsce, że dostarczono mu ten właśnie sprzęt. I wreszcie karabinki Grot, których wyprodukowano 53 tys., wydając 500 mln zł. One także służą poza Polską, w Ukrainie, i także tam są bardzo wysoko cenione. Wreszcie drony Warmate, których wyprodukowano 1000 sztuk, wydając 100 mln zł. Ale przy tym zestawie zbrojeń, których produkcja została rozpoczęta i zakończona właśnie wtedy, w ciągu tych 2 lat, ważne były negocjacje, które sprawiły, że w roku 201podjęto decyzję o tym, że Polska będzie dysponowała rakietami Patriot, które zostały przyjęte w tej formule, w jakiej dzisiaj posiadają je również wojska amerykańskie, a więc najnowocześniejszej, i to w cenie dwukrotnie mniejszej, niż początkowo żądano. Wymieniłem tylko niektóre decyzje, jakie podjęto w latach 20152018, ponieważ krytyka ze strony Platformy Obywatelskiej w tej sprawie, mówiąca, że niszczono wówczas wojsko, dotyczy także jeszcze jed .",PiS,Prawica,"{'neg': 0.113, 'neu': 0.86, 'pos': 0.027, 'compound': -0.9941}"
74_b_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Dziękuję bardzo, panie ministrze. Na tym zakończyliśmy oświadczenia poselskie. Zarządzam przerwę w posiedzeniu do godz. 9 rano. Dziękuję bardzo.  Teksty wystąpień niewygłoszonych w załączniku.  łącznik Teksty wystąpień niewygłoszonych",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74_b_ksiazka.txt,Poseł Eugeniusz Czykwin,"Klub Parlamentarny Koalicja Obywatelska  Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni Mimo trwającej wojny władze Ukrainy nasilają działania, których celem jest likwidacja istniejącej od chrztu św. Włodzimierza największej na Ukrainie kanonicznej Ukraińskiej Prawosławnej Cerkwi, UPC. Tworzy ją ponad 10 tys. parafii, w których posługę niesie ponad 12 tys. duchownych, 262 klasztory z blisko 5 tys. mnichów i mniszek. Siłowo są przejmowane świątynie, są napaści na duchownych, z podcięciem gardła duchownemu w Winnicy, masowe rewizje w świątyniach i diecezjalnych centrach, prowadzona jest bezprzykładna akcja szkalowania i oczerniania wiernych w mediach. Uzasadnieniem prześladowań wiernych UPC są oskarżenia o kolaborację z agresorem kilku hierarchów i duchownych, których winy nie zostały dotychczas potwierdzone prawomocnymi wyrokami sądów. Każde państwo, w szczególności w czasie wojny, ma prawo szczególnie dbać o bezpieczeństwo, ale odpowiedzialność osób podejrzanych musi być indywidualna i w żadnym przypadku nie może być stosowana odpowiedzialność zbiorowa. W tych dniach władze podjęły działania zmierzające do odebrania UPC najważniejszych ławr, stanowiących duchowe centra nie tylko ukraińskiego prawosławia, ławry KijowskoPeczerskiej i Poczajowskiej, z których mnisi mają być wypędzeni siłą. W obronie prześladowanych wiernych UPC zabrali głos nie tylko zwierzchnicy prawosławnych Kościołów w świecie, m.in. patriarchowie Gruzji, Antiochii, biskupi bułgarskiego, amerykańskiego, ale także polskiego Kościoła. 15 marca w czasie audiencji ogólnej o los prawosławnych mnichów w Kijowie upomniał się papież Franciszek: Myślę też o prawosławnych mnichach ławry Kijowskiej. Proszę walczące strony o poszanowanie miejsc sakralnych. Zabrał też głos sekretarz generalny Światowej Rady Kościołów pastor Jerry Pillay. Zwracam się do pana ministra z pytaniem, czy podejmie, o co proszę, działania służące zapewnieniu wiernym UPC możliwości korzystania z elementarnych praw wolności, w tym prawa do modlitwy zgodnie ze swoim sumieniem. ",KO,Lewica,"{'neg': 0.056, 'neu': 0.872, 'pos': 0.072, 'compound': 0.4588}"
74_b_ksiazka.txt,Poseł Krzysztof Śmiszek,"Koalicyjny Klub Parlamentarny Lewicy  Panie Ministrze! Piękne wystąpienie, pełne ważnych słów, których pan i pana formacja absolutnie nie rozumiecie. To niesamowite, że przez usta przedstawiciela PiS tyle razy przeszły słowa takie jak legalizm, demokratyzacja czy sprzeciw wobec autorytaryzmu  bez żadnej refleksji. Wartości, które bierzecie na sztandary w polityce międzynarodowej, to te same wartości, którymi pogardzacie w polityce wewnętrznej. Wy nie demokratyzujecie, wy demokrację niszczycie. Nikogo przed autorytaryzmem nie bronicie, wy go sami konstytuujecie. Polskiego prawa nie przestrzegacie, tylko się z niego jawnie śmiejecie. To wszystko razem jest dla Polski zabójcze i jest również przyczyną waszej największej porażki polityki zagranicznej, czyli zniszczenia relacji z Unią Europejską i niepozyskania pieniędzy z KPO od prawie 2 lat. Postawił pan na początku fundamentalne pytanie, jakiej przyszłości chcemy dla Polski. Pomogę z odpowiedzią: chcemy przyszłości bez PiS, bo to jedyna droga do naprawy naszych międzynarodowych relacji. Sprawozdanie Komisji Administracji i Spraw Wewnętrznych o rządowym projekcie ustawy o zmianie nazw uczelni służb państwowych nadzorowanych przez ministra właściwego do spraw wewnętrznych, o zmianie ustawy o Policji, ustawy o Straży Granicznej, ustawy o Państwowej Straży Pożarnej oraz niektórych innych ustaw  punkt 41. porządku dziennego ",Lewica,Lewica,"{'neg': 0.033, 'neu': 0.936, 'pos': 0.031, 'compound': -0.126}"
74_b_ksiazka.txt,Poseł Mirosław Suchoń,"Koło Parlamentarne Polska 205Pani Marszałek! Wysoka Izbo! Zgodnie z informacją zawartą w ocenie skutków regulacji Wyższa Szkoła Straży Granicznej planuje pozyskać na swoją działalność środki z Unii Europejskiej w ramach następujących funduszy europejskich: Funduszu Zintegrowanego Zarządzania Granicami  na lata programowe 20212027, Funduszu Bezpieczeństwa Wewnętrznego na lata programowe 20212027, Funduszu Azylu, Migracji i Integracji na lata programowe 20212027. Ponadto z OSR wynika, że na inwestycje  w latach 20252028 WSSG chce również pozyskać ze środków europejskich ok. 80 mln zł. Jednak aktualna sytuacja związana z brakiem możliwości starania się o niektóre środki europejskie z powodu notorycznego łamania prawa wspólnotowego przez rząd PiS stawia pod znakiem zapytania możliwość pozyskania takich środków także w przyszłości z innych funduszów. Proszę o wyjaśnienie, w jaki sposób będą finansowane działalność oraz inwestycje w Wyższej Szkole Straży Granicznej, jeżeli nie będzie możliwości pozyskania środków europejskich z powodu sprzecznego z prawem działania rządu PiS. Uprzejmie proszę o udzielenie odpowiedzi na piśmie. Dziękuję. Oświadczenia poselskie ",Polska2050,Lewica,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.9323}"
74_b_ksiazka.txt,Poseł Rafał Adamczyk,"Koalicyjny Klub Parlamentarny Lewicy  Panie Marszałku! Wysoka Izbo! Szanowni Państwo! Proponowana przez rząd ustawa o niektórych zawodach medycznych znacząco ograniczy możliwość działania logopedów, a także finalnie zmieni status i uprawnienia zawodowe. Zdecydowanie ograniczy również dostęp do pomocy specjalistycznej w sektorze oświatowym i prywatnym. Logopedzi skierowali w tym zakresie swoje uwagi na ręce rządu i parlamentarzystów. Z tego miejsca zadaję panu premierowi pytania: Czy możliwe jest wyłączenie z projektu ustawy zawodu logopedy? Czy rząd rozpocznie prace nad odrębną ustawą przy udziale organizacji zrzeszających logopedów? Apeluję i proszę o realizację postulatów polskich logopedów. ",Lewica,Lewica,"{'neg': 0.036, 'neu': 0.872, 'pos': 0.092, 'compound': 0.6041}"
74_b_ksiazka.txt,Poseł Barbara Bartuś,"Klub Parlamentarny Prawo i Sprawiedliwość Oświadczenie w sprawie pamięci ofiar zbrodni katyńskiej Szanowna Pani Marszałek! Wysoka Izbo! Dzień 13 kwietnia uchwałą Sejmu Rzeczypospolitej Polskiej z 14 listopada 2007 r. został ustanowiony Dniem Pamięci Ofiar Zbrodni Katyńskiej. W kwietniu i maju 1940 r. Sowieci dokonali bezprecedensowej zbrodni na polskich jeńcach wojennych wziętych do niewoli we wrześniu 1939 r. W Katyniu, Miednoje, Piatichatkach, Bykowni, Kuropatach oraz innych, nieustalonych do dnia dzisiejszego miejscach zamordowano strzałem w tył głowy ok. 22 tys. polskich oficerów, podoficerów i szeregowców Wojska Polskiego, żołnierzy Korpusu Ochrony Pogranicza, funkcjonariuszy Straży Granicznej, Policji Państwowej, Służby Więziennej i osób cywilnych. Zbrodnia zakwalifikowana jako ludobójstwo, zbrodnia przeciw ludzko ści i zbrodnia wojenna była następstwem decyzji ówczesnego partyjnego kierownictwa Związku Sowieckiego ze Stalinem na czele z dnia 5 marca 1940 r. 3 dni wcześniej, 2 marca 1940 r., ludowy komisarz spraw wewnętrznych Ławrientij Beria skierował do Stalina wniosek, w którym zalecał rozstrzelanie bez postawienia zarzutów i formalnego wyroku polskich jeńców wojennych jako zdeklarowanych i nierokujących poprawy wrogów władzy sowieckiej. Za sformułowaniem tym kryło się stwierdzenie, że ludzi tych nie da się skłonić do akceptacji sowieckiego zniewolenia i współpracy. Ludzi wychowanych w niepodległościowej tradycji walki o niepodległość i etosie II Rzeczypospolitej nie dało się uczynić niewolnikami zbrodniczej ideologii, dlatego należało ich zlikwidować. Równolegle została podjęta decyzja o deportacji ok. 25 tys. krewnych ofiar zbrodni katyńskiej do Kazachstanu. Działania władz sowieckich były zbieżne z działaniami Niemców, którzy na okupowanych przez siebie ziemiach polskich realizowali takie akcje jak operacja Tannenberg, akcja AB czy Sonderaktion Krakau. Ich wspólnym celem była eksterminacja polskiej inteligencji, pozbawienie narodu jego warstwy przywódczej i państwowotwórczej. Tego typu działania Niemiec i Rosji układają się w logiczny ciąg zdarzeń, począwszy od wieku XVIII, w którym uzależniały one od siebie Rzeczpospolitą, korumpując i deprawując część warstwy przywódczej poprzez rozbiory, kolejne represje popowstaniowe, politykę rusyfikacji i germanizacji. Pani Marszałek! Wysoka Izbo! Nie byłoby Katynia, gdyby nie doszło wcześniej do paktu RibbentropMołotow. Kolejna rocznica zbrodni katyńskiej powinna być przypomnieniem dla wszystkich polityków i sił politycznych w kraju o tym, jaka jest prawdziwa istota imperialnych zapędów Rosji, niezależnie od tego, czy jest ona carska, bolszewicka czy putinowska. Powinna być impulsem do refleksji nad bezkrytycznym odwoływaniem się do przywódczej roli Niemiec w Europie. Postawy takie pod pozorem fałszywie rozumianego realizmu politycznego zakładają rezygnację z żywotnych interesów naszej ojczyzny, sprowadzając Polskę do kraju będącego strefą wpływów Rosji lub Niemiec. Powinna być, ale niestety, jak pokazała dzisiejsza debata nad informacją ministra spraw zagranicznych o zadaniach polskiej polityki zagranicznej w 2023 r., wciąż nie jest. Na koniec pragnę przypomnieć słowa prezydenta RP prof. Lecha Kaczyńskiego, które 13 lat temu miał wypowiedzieć w Katyniu:  Tragedia Katynia i walka z kłamstwem katyńskim to doświadczenie ważne dla kolejnych pokoleń Polaków. To część naszej historii. Naszej pamięci i naszej tożsamości. To jednak także część historii całej Europy, świata. To przesłanie dotyczące każdego człowieka i wszystkich narodów. Dotyczące i przeszłości, i przyszłości ludzkiej cywilizacji. Zbrodnia katyńska już zawsze będzie przypominać o groźbie zniewolenia i zniszczenia ludzi i narodów. O sile kłamstwa. Będzie jednak także świadectwem tego, że ludzie i narody potrafią  nawet w czasach najtrudniejszych  wybrać wolność i obronić prawdę. ",PiS,Prawica,"{'neg': 0.053, 'neu': 0.902, 'pos': 0.045, 'compound': -0.6209}"
74_b_ksiazka.txt,Poseł Konrad Frysztak,"Klub Parlamentarny Koalicja Obywatelska  Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni Pani Marszałek! Wysoka Izbo! 16 kwietnia 2023 r. w Pionkach będzie obchodzona 79. rocznica rozstrzelania żołnierzy Polskiego Państwa Podziemnego. 25 lutego 1944 r. grupa partyzantów Armii Krajowej, wśród nich był również Adam Guzal ps. Jarema, przeprowadziła atak na wartownię fabryki prochu. Akcja zakończyła się niepowodzeniem. Podczas gwałtownej strzelaniny życie stracił partyzant o pseudonimie Orzeł, a Adam Guzal został ranny w głowę. Jarema początkowo ukrywał się w Augustowie, a później w Pionkach w mieszkaniu Józefa Marka ps. Kier. Niestety kolaborant zdradził miejsce pobytu Jaremy i Niemcy aresztowali zaskoczonych żołnierzy państwa podziemnego. Przez kilka tygodni partyzanci Armii Krajowej byli przesłuchiwani i torturowani w radomskim gestapo. 19 kwietnia 1944 r. odbył się sąd doraźny i partyzanci zostali skazani na śmierć. 22 kwietnia 1944 r. w Pionkach, przy obecnej ul. Zwoleńskiej, odbyła się publiczna egzekucja partyzantów. Pamięć o tym tragicznym wydarzeniu jest celebrowana każdego roku, tak aby zachować wspomnienie na przyszłość i nie zatrzeć w pamięci heroicznej walki mieszkańców Pionek podczas II wojny światowej. ",KO,Lewica,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.9431}"
74_b_ksiazka.txt,Poseł Jarosław Gonciarz,"Klub Parlamentarny Prawo i Sprawiedliwość Oświadczenie w sprawie Dnia Pamięci Ofiar Zbrodni Katyńskiej Szanowna Pani Marszałek! Wysoka Izbo! Chcąc pochylić się nad pamięcią wszystkich pomordowanych na rozkaz sowieckich władz, pragnę poprzez moje oświadczenie podkreślić znaczenie dzisiejszego dnia, podczas którego obchodzimy Dzień Pamięci Ofiar Zbrodni Katyńskiej. 13 kwietnia każdego roku wspominamy tragiczny los, który spotkał prawie 22 tys. obywateli II Rzeczypospolitej pomordowanych przez funkcjonariuszy NKWD na rozkaz sowieckich władz. W krótkim rysie historycznym przypomnieć należy, iż data 17 września 1939 r. to jawne rozpoczęcie sowieckiej agresji na Polskę, gdzie w niewoli później znalazło się ok. 250 tys. polskich jeńców, w tym ponad 10 tys. oficerów Wojska Polskiego. 5 marca 1940 r. sowieckie władze podjęły decyzję o wymordowaniu polskich jeńców wojennych z obozów w Kozielsku, Starobielsku i Ostaszkowie. Decyzja ta nie ominęła także Polaków przetrzymywanych w więzieniach NKWD na obszarze przedwojennych wschodnich województw Rzeczypospolitej. Likwidację obozu w Kozielsku rozpoczęto 3 kwietnia 1940 r. po trwających miesiąc przygotowaniach. 2 dni później podobne decyzje podjęto także z obozami w Starobielsku i Ostaszkowie. Przez następnych 6 tygodni Polacy wywożeni byli z obozów do miejsc kaźni. Z Kozielska 4404 osoby przewieziono do Katynia i zamordowano strzałami w tył głowy, zaś 389jeńców ze Starobielska zabito w pomieszczeniach NKWD w Charkowie, a ich ciała pogrzebano na przedmieściach miasta w Piatichatkach. Z kolei 6287 osób z Ostaszkowa rozstrzelano w gmachu NKWD w Kalininie i pochowano w miejscowości Miednoje. Chciałbym, aby moje oświadczenie było wyrazem hołdu oraz częścią pamięci o ofiarach tamtych dni i lat. Zachęcam jednocześnie do odwiedzenia funkcjonującego od niedawna portalu www.katynpromemoria.pl, który jest oparty na trójstopniowej narracji pozwalającej poczuć atmosferę miejsca, zanurzyć się w symboliczny katyński las i odkryć wydarzenia oraz miejsca znane z tragicznych kart polskiej historii. Podążając w głąb symbolicznego lasu, odkrywamy głosy ofiar, bliskich, świadków ekshumacji, dokumenty. ",PiS,Prawica,"{'neg': 0.035, 'neu': 0.923, 'pos': 0.043, 'compound': 0.2924}"
74_b_ksiazka.txt,Poseł Maciej Kopiec,"Koalicyjny Klub Parlamentarny Lewicy  Szanowna Pani Marszałek! Wysoka Izbo! Panie i Panowie Posłowie! Spółka CPK informuje na swojej stronie, że program kolejowy CPK składa się z 12 tras kolejowych, w tym 10 tzw. szprych prowadzących z różnych regionów Polski do Warszawy i Centralnego Portu Komunikacyjnego. Jedna z tych tras, biegnąca przez województwo śląskie, to linia 170. Dla tej linii został już wybrany wariant inwestorski, który przebiega przez wieś Palowice w powiecie rybnickim w gminie CzerwionkaLeszczyny. W związku z uchylaniem się od konkretnych odpowiedzi przed wyborem wariantu inwestorskiego chciałbym jeszcze raz prosić o odpowiedzi na piśmie ministra Horałę. Czy spółka CPK wystąpiła do konserwatorów zabytków, aby zweryfikować, czy na planowanym pod inwestycje terenie nie znajdują się obiekty chronione? Ile zabytków znajduje się na obszarze przewidzianym pod inwestycje w Palowicach? Proszę o przedstawienie listy takich obiektów. Czy jakieś zabytki znajdujące się na terenie Palowic zostaną zniszczone? Czy jakieś zabytki będą narażone na negatywne oddziaływanie inwestycji? Ile zabytków znajduje się na obszarze przewidzianym pod inwestycje na całej długości linii 170? Proszę o przedstawienie listy takich obiektów w podziale na poszczególne miejscowości. ",Lewica,Lewica,"{'neg': 0.019, 'neu': 0.94, 'pos': 0.041, 'compound': -0.4653}"
