dominujący	-1.2	1.98997	[-4, -1, -4, -1, -3, -1, -1, 2, 2, -1]
dominacja	-0.2	0.9798	[0, 1, 0, -1, -1, -1, 0, 2, -1, -1]
dominacje	-0.3	0.45826	[0, 0, 0, 0, 0, -1, 0, -1, -1, 0]
dominujący	-0.7	1.18743	[-1, -1, -2, -2, -1, -1, -1, 2, 1, -1]
dominatorzy	-0.4	1.8	[-1, -2, -2, -2, 0, 2, 2, -3, 2, 0]
dominacje	-0.2	1.6	[-3, 0, 2, 0, -2, -2, 0, 1, 2, 0]
dominacja	-0.5	0.92195	[0, 0, -1, 0, 0, 1, 0, -1, -2, -2]
dominatrix	0.6	1.35647	[0, 4, 0, -1, 0, 2, 1, 0, 0, 0]
los	-1.7	1.26886	[-2, -1, -1, -4, -2, -2, 1, -3, -1, -2]
stracony	-3.2	0.74833	[-3, -3, -4, -4, -4, -2, -4, -3, -3, -2]
zgubne	-2.1	0.7	[-3, -2, -3, -1, -2, -3, -2, -1, -2, -2]
zagłada	-2.8	0.4	[-2, -3, -2, -3, -3, -3, -3, -3, -3, -3]
zagłada	-1.1	1.57797	[1, -3, -1, -3, -2, -1, -3, 1, 1, -1]
zagłada	-0.7	1.41774	[2, -1, -2, -1, 1, -2, -2, -1, 1, -2]
katastrofiści	-1.7	0.78102	[-1, -2, -3, 0, -2, -2, -2, -1, -2, -2]
przepowiadanie zagłady	-1.5	1.28452	[-3, -2, -2, 0, 1, 0, -3, -2, -2, -2]
przepowiednie zagłady	-1.5	0.92195	[-2, -1, -1, -2, -2, 0, 0, -2, -3, -2]
Dzień Sądu Ostatecznego	-2.8	1.249	[-3, -1, -3, -4, -3, -4, 0, -4, -3, -3]
zagłada	-2.2	1.249	[-3, -1, -4, -3, -4, -3, -1, -1, -1, -1]
dni zagłady	-2.4	1.85472	[-3, -2, -4, 1, -4, -3, -2, -4, 1, -4]
zagłada	-2.2	0.87178	[-2, -1, -2, -3, -1, -3, -1, -3, -3, -3]
zagłady	-1.6	0.8	[-3, -1, -2, -2, 0, -2, -2, -1, -1, -2]
zgubne	-1.1	1.37477	[2, -2, -1, -2, -2, -2, -2, 1, -1, -2]
głupek	-1.4	0.66332	[-1, -2, -2, -1, -1, -1, -3, -1, -1, -1]
głupszy	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -2, -1, -1]
najgłupszy	-1.2	0.74833	[-1, -2, -1, -3, -1, 0, -1, -1, -1, -1]
głupki	-0.5	0.67082	[-1, 1, -1, -1, -1, -1, 0, 0, -1, 0]
durny	-1.1	1.04403	[-1, 0, -1, 1, -1, -1, -3, -2, -2, -1]
wątpliwość	-1.5	0.5	[-1, -1, -2, -2, -1, -1, -2, -1, -2, -2]
wątpliwe	-1.5	0.5	[-1, -1, -2, -1, -2, -1, -2, -2, -1, -2]
wątpił	-1.1	1.22066	[-1, -2, -2, 2, -1, -1, -2, -2, -2, 0]
wątpiący	-1.6	0.91652	[-1, -3, -2, -1, -1, -1, -2, -2, -3, 0]
wątpiący	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -1, -2, -2, -1]
wątpliwy	-1.4	0.4899	[-1, -1, -2, -1, -2, -2, -1, -1, -2, -1]
niepewnie	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
wątpliwość	-1.2	0.4	[-2, -1, -1, -1, -1, -1, -1, -1, -1, -2]
wątpić	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -1, -1, -2, -2]
powątpiewająco	-1.4	0.4899	[-2, -2, -1, -1, -1, -1, -1, -2, -2, -1]
niewątpliwie	0.9	1.51327	[2, 2, 1, 2, -2, 2, -2, 1, 1, 2]
bez wątpienia	1.2	0.9798	[2, 1, 1, 2, 0, -1, 2, 1, 2, 2]
bez wątpienia	0.8	0.9798	[2, 1, 2, 0, 0, 0, 2, -1, 1, 1]
wątpienie	-1.2	0.6	[-2, -1, -1, -1, -2, -2, -1, 0, -1, -1]
natrysk	-1.5	1.68819	[-3, -2, -3, 1, 1, -2, -3, -2, 1, -3]
dupek	-3.0	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]
przygnębiony	-1.8	0.74833	[-1, -1, -1, -2, -2, -2, -1, -3, -3, -2]
przygnębiony	-2.3	0.78102	[-1, -2, -2, -4, -2, -2, -2, -3, -3, -2]
minus	-1.0	0.7746	[-1, -1, -1, -1, -1, -1, -2, 1, -2, -1]
ciągnąć	-0.9	0.83066	[-1, -2, -1, -1, -2, -1, -1, 1, 0, -1]
przeciągnięty	-0.2	1.07703	[-2, -1, 0, 0, -1, 0, 0, 1, 2, -1]
ciągnie	-0.7	0.64031	[0, -1, 0, -1, -1, -2, -1, 0, 0, -1]
osuszony	-1.5	0.5	[-1, -1, -2, -2, -1, -2, -1, -2, -1, -2]
strach	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -3, -1, -1, -2]
przerażający	-2.7	0.64031	[-2, -3, -3, -3, -4, -3, -2, -2, -2, -3]
straszny	-1.9	1.86815	[-4, -2, -2, 2, -1, -4, -1, 0, -3, -4]
piekielnie	-2.7	1.26886	[-4, -4, -3, -4, -3, -1, -2, -1, -1, -4]
okropność	-3.2	0.87178	[-3, -4, -2, -3, -4, -4, -2, -2, -4, -4]
straszne	-2.4	1.2	[-4, -3, -3, -2, -3, -2, -4, 0, -1, -2]
bojąc się	-2.4	0.8	[-3, -2, -2, -2, -2, -2, -3, -4, -3, -1]
dredy	-0.4	0.66332	[0, 0, 0, 0, 0, -1, -2, 0, -1, 0]
dredy	-0.2	0.9798	[0, 0, 0, 0, 0, -1, -2, 2, 0, -1]
pancernik	-0.6	1.35647	[-2, 0, 0, 0, -3, 0, -1, -2, 0, 2]
drednoty	-0.4	0.66332	[0, -1, -1, 0, 0, 0, 0, 0, -2, 0]
dredy	-1.4	1.42829	[0, -1, 0, 0, -3, -3, 0, -4, -2, -1]
marzenie	1.0	1.18322	[0, 1, 2, 0, 0, 3, 0, 3, 1, 0]
marzenia	1.7	1.1	[2, 2, 3, 0, 1, 1, 1, 4, 1, 2]
ponury	-1.4	0.4899	[-1, -1, -2, -1, -1, -2, -2, -1, -2, -1]
zwisający	-0.8	0.74833	[-1, -1, 0, -1, -2, 0, 0, -1, 0, -2]
upuszczać	-1.1	0.53852	[0, -1, -1, -1, -2, -1, -2, -1, -1, -1]
utopić	-2.7	1.00499	[-4, -2, -2, -4, -4, -2, -3, -1, -3, -2]
utonął	-2.9	0.7	[-2, -3, -3, -3, -2, -4, -4, -2, -3, -3]
tonie	-2.2	1.6	[-3, -3, -3, -4, -2, -3, -1, -2, 2, -3]
pijany	-1.4	0.91652	[-3, -1, 0, -2, 0, -1, -1, -2, -2, -2]
wątpliwy	-1.5	0.5	[-1, -2, -2, -1, -1, -2, -1, -1, -2, -2]
niewypał	-1.0	0.89443	[-1, -1, -1, 0, -3, 0, -1, 0, -1, -2]
nudny	-1.7	0.45826	[-2, -2, -2, -1, -2, -2, -2, -1, -1, -2]
głupek	-1.6	0.66332	[-2, -1, -1, -2, -2, -1, -1, -2, -1, -3]
tępy	-1.8	0.87178	[-1, -3, -1, -1, -3, -1, -1, -2, -3, -2]
przytępiony	-1.5	0.5	[-2, -1, -2, -1, -1, -1, -2, -2, -1, -2]
nudniejszy	-1.7	0.64031	[-3, -1, -2, -2, -2, -1, -2, -1, -1, -2]
najnudniejszy	-1.7	1.00499	[-1, -4, -1, -1, -2, -3, -2, -1, -1, -1]
głupawy	-1.1	0.7	[-1, -2, 0, -1, -2, -2, 0, -1, -1, -1]
głupawy	-1.1	0.53852	[-2, -1, -1, -1, -1, -1, -1, -1, 0, -2]
szarzyzna	-1.4	0.8	[-1, -1, -1, -1, -1, -1, -3, -1, -3, -1]
otępienie	-1.9	1.04403	[-3, -2, -1, -1, -3, -1, -4, -1, -2, -1]
tępi	-1.0	0.44721	[-1, -1, -1, -1, -1, -1, 0, -1, -1, -2]
nudsville	-2.4	0.8	[-2, -2, -4, -3, -2, -2, -3, -2, -3, -1]
bezbarwnie	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -2]
głupi	-2.3	0.9	[-4, -2, -2, -2, -2, -2, -4, -2, -2, -1]
głupek	-2.6	1.0198	[-3, -3, -4, -4, -1, -2, -3, -3, -1, -2]
hantle	-0.8	0.9798	[0, -1, -3, -2, 0, -1, 0, 0, -1, 0]
hantle	-0.2	0.4	[0, -1, 0, 0, 0, 0, 0, -1, 0, 0]
głupia laska	-0.3	0.45826	[0, 0, 0, 0, 0, -1, -1, 0, -1, 0]
hantle	-0.6	1.2	[0, 0, -1, -1, -1, 2, 0, -1, -3, -1]
oniemiały	-1.4	0.4899	[-2, -1, -2, -2, -2, -1, -1, -1, -1, -1]
głupszy	-1.5	0.5	[-2, -1, -2, -1, -2, -1, -1, -2, -2, -1]
najgłupszy	-2.3	1.00499	[-3, -1, -3, -4, -2, -1, -2, -3, -1, -3]
zastrzelić	-0.1	1.92094	[3, -2, -1, -1, 1, 1, -3, 3, -1, -1]
oszołomiony	-1.6	1.11355	[-2, 0, -2, 0, -2, -1, -4, -1, -2, -2]
oniemiały	-1.0	0.89443	[-2, 0, 0, 0, -2, -1, -2, 0, -2, -1]
oniemiali	-1.0	0.89443	[-1, -3, -1, 0, -2, 0, -1, 0, -1, -1]
zdumiewający	-0.8	0.74833	[-1, -2, 0, -1, -1, 0, 0, -1, 0, -2]
oniemiali	-0.3	1.26886	[0, -1, -1, 0, 0, -1, -1, -2, 0, 3]
głupek	-2.6	0.66332	[-3, -4, -3, -2, -2, -3, -3, -2, -2, -2]
głupcy	-1.9	0.83066	[-2, -2, -2, -1, -2, -1, -2, -4, -1, -2]
głupi	-0.5	1.0247	[-1, 2, -1, 0, -1, -2, -1, 0, 0, -1]
głupio	-1.3	1.00499	[-2, -1, -2, -3, 1, -2, -1, -1, -1, -1]
niemota	-1.9	0.53852	[-2, -2, -2, -2, -2, -3, -2, -2, -1, -1]
głupcy	-1.5	0.67082	[-1, -1, -1, -3, -2, -1, -2, -1, -2, -1]
oniemiały	-1.0	1.34164	[-1, -2, 0, 0, -2, 1, -3, 1, -2, -2]
ruchomy stolik	0.2	1.07703	[0, 0, 0, 0, 2, 0, 2, 0, -2, 0]
windy	-0.1	0.3	[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]
wysypisko	-1.6	0.91652	[-3, -2, -1, -2, -1, -3, -2, -1, -1, 0]
wywrotka	-0.6	0.8	[0, -2, -1, 0, 0, 0, -1, 0, -2, 0]
porzucony	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -2, -1, -1]
wywrotka	-1.2	0.87178	[-2, -3, -1, -1, -1, -2, 0, -1, 0, -1]
wywrotki	-0.8	0.6	[0, 0, -2, -1, -1, 0, -1, -1, -1, -1]
śmierdzący	-1.4	0.66332	[-2, -1, -2, -1, -1, -2, 0, -2, -1, -2]
najbardziej przysadzisty	-1.6	1.35647	[-1, -2, -2, -3, -2, -4, 1, 0, -1, -2]
pękatość	-1.2	0.6	[-2, -1, 0, -1, -1, -2, -1, -2, -1, -1]
dumping	-1.3	1.1	[-3, -2, -2, 0, -2, -1, -1, 1, -1, -2]
wysypiska	-1.1	0.83066	[-2, 0, -1, -1, 0, -1, -2, -2, 0, -2]
tandetny	-1.8	0.6	[-2, -1, -2, -3, -2, -2, -1, -2, -2, -1]
kluska	0.4	0.91652	[0, 0, 1, 0, -1, 2, 2, 0, 0, 0]
pierogi	-0.3	1.26886	[0, 0, 0, 0, 2, 0, 0, 0, -2, -3]
depresja	-1.7	0.9	[-3, -2, -3, -1, -1, -3, -1, -1, -1, -1]
śmietnik	-0.6	0.91652	[0, -2, 0, -2, 0, 0, 0, -2, 0, 0]
śmietniki	-1.0	0.89443	[0, -1, 0, -2, -2, -2, 0, 0, -1, -2]
przysadzisty	-1.7	0.78102	[-3, -2, -3, -1, -1, -2, -2, -1, -1, -1]
bajtlować	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -2, -1, -2, -1]
oszukany	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
mieszkać	0.5	0.92195	[2, 1, -1, 0, -1, 1, 1, 1, 1, 0]
mieszkał	0.4	0.66332	[2, 0, 0, 0, 0, 1, 1, 0, 0, 0]
mieszkaniec	0.3	0.64031	[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]
mieszkańcy	-0.3	0.9	[-3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
mieszkanie	0.1	0.53852	[0, 1, 0, 1, 0, 0, 0, -1, 0, 0]
mieszka	-0.1	0.53852	[0, 0, 0, 0, -1, 1, -1, 0, 0, 0]
dynamiczny	1.6	0.8	[1, 1, 1, 3, 1, 1, 2, 3, 2, 1]
dynamiczny	1.2	0.87178	[1, 2, 0, 1, 0, 2, 2, 2, 2, 0]
dynamicznie	1.5	1.0247	[2, 0, 3, 2, 0, 0, 2, 2, 2, 2]
dynamika	1.1	1.13578	[2, 3, 0, 0, 0, 2, 2, 0, 2, 0]
dynamizm	1.6	1.11355	[0, 2, 0, 2, 0, 2, 3, 3, 2, 2]
dynamizmy	1.2	0.9798	[2, 0, 2, 0, 0, 2, 2, 2, 0, 2]
dynamista	1.4	1.0198	[0, 2, 0, 2, 0, 1, 3, 2, 2, 2]
dynamiczny	1.5	1.0247	[3, 1, 1, 2, 1, 3, 2, 0, 2, 0]
dynamiści	0.9	0.83066	[1, 0, 0, 0, 0, 2, 2, 1, 2, 1]
dynamit	0.7	2.2383	[-3, 2, 3, 1, 2, 0, 2, 2, 2, -4]
zdynamizowany	-0.9	1.04403	[0, 0, 0, -1, -1, 0, -2, 0, -2, -3]
dynamit	-1.2	0.87178	[-1, 0, -1, -1, -2, 0, -1, -1, -2, -3]
dynamitery	0.4	1.42829	[0, 0, 0, -3, 1, 0, 2, 2, 2, 0]
dynamity	-0.3	1.73494	[0, 0, 4, -1, -1, 0, 0, 0, -2, -3]
dynamiczny	0.9	1.3	[2, 0, 1, -2, 2, 1, 1, 3, 0, 1]
dynamitowanie	0.2	1.32665	[-2, 0, 0, 2, -1, -1, 0, 2, 2, 0]
dynamometr	0.3	0.64031	[0, 0, 0, 0, 1, 0, 0, 2, 0, 0]
dynamometry	0.3	0.45826	[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]
dynamometryczny	0.3	0.9	[0, 0, 0, 0, 0, 2, 0, 0, 2, -1]
dynamometria	0.6	1.28062	[-2, 0, 0, 0, 0, 2, 2, 2, 0, 2]
dynama	0.3	0.64031	[1, 0, 0, 0, 0, 0, 0, 0, 2, 0]
dynamo	0.6	0.91652	[0, 2, 0, 0, 0, 0, 2, 0, 2, 0]
dysfunkcja	-1.8	0.6	[-2, -3, -2, -1, -2, -1, -2, -1, -2, -2]
chętny	1.5	0.67082	[1, 3, 1, 2, 2, 2, 1, 1, 1, 1]
z zapałem	1.6	0.66332	[0, 1, 2, 2, 2, 2, 2, 1, 2, 2]
zapał	1.7	0.45826	[2, 2, 2, 2, 1, 1, 2, 2, 2, 1]
chętni	1.6	0.66332	[2, 2, 3, 1, 2, 1, 1, 1, 2, 1]
zadatek	2.3	0.64031	[3, 2, 3, 1, 2, 2, 2, 3, 3, 2]
łatwość	1.5	0.92195	[1, 1, 1, 0, 2, 1, 2, 3, 3, 1]
złagodzone	1.2	0.74833	[2, 0, 1, 0, 2, 2, 1, 1, 1, 2]
spokojny	1.5	1.0247	[2, 1, 1, 2, 1, 0, 3, 2, 0, 3]
z łatwością	1.4	0.4899	[2, 2, 1, 1, 1, 1, 2, 2, 1, 1]
sztaluga	0.3	0.45826	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
serwitut	1.6	0.91652	[0, 1, 2, 3, 2, 1, 2, 1, 3, 1]
służebności	0.4	1.11355	[0, 0, 0, 1, 2, -2, 1, 0, 2, 0]
łagodzi	1.3	0.78102	[2, 0, 1, 0, 2, 2, 2, 1, 1, 2]
łatwiej	1.8	0.9798	[1, 1, 2, 2, 4, 3, 2, 1, 1, 1]
najłatwiejszy	1.8	1.07703	[2, 4, 1, 3, 2, 0, 2, 2, 1, 1]
łatwo	1.4	0.4899	[2, 1, 1, 2, 1, 2, 1, 2, 1, 1]
łatwość	1.6	0.66332	[2, 1, 1, 2, 3, 2, 1, 1, 2, 1]
złagodzenie	1.0	0.63246	[0, 0, 2, 1, 1, 2, 1, 1, 1, 1]
łatwy	1.9	1.04403	[1, 4, 2, 1, 1, 3, 1, 3, 2, 1]
Na luzie	1.3	0.45826	[1, 1, 1, 1, 1, 1, 2, 2, 2, 1]
beztroska	1.5	0.67082	[1, 2, 1, 2, 1, 3, 1, 2, 1, 1]
ekstaza	3.3	1.18743	[4, 4, 3, 4, 4, 0, 3, 3, 4, 4]
ekstazy	2.3	1.34536	[3, 3, 2, 4, 3, 1, 3, -1, 2, 3]
ekstaza	2.9	1.75784	[4, 3, 3, 4, 4, 2, -2, 3, 4, 4]
ekstatyczny	2.3	1.34536	[3, 4, 3, 4, 1, 1, 1, 4, 1, 1]
ekstatycznie	2.8	1.93907	[3, 4, -1, 4, 4, 4, -1, 3, 4, 4]
ekstatycy	2.9	0.83066	[1, 3, 4, 4, 3, 3, 3, 2, 3, 3]
niesamowity	-1.5	0.67082	[-1, -1, -2, -2, -1, -1, -2, -1, -3, -1]
niesamowity	-0.9	1.04403	[-3, -1, -2, -1, -2, 0, 0, 0, 0, 0]
skuteczny	2.1	0.83066	[2, 2, 2, 1, 3, 4, 2, 1, 2, 2]
efektywnie	1.9	0.7	[1, 2, 1, 2, 2, 1, 3, 3, 2, 2]
wydajności	1.6	0.4899	[2, 1, 1, 2, 2, 2, 1, 2, 2, 1]
efektywność	1.5	0.5	[2, 1, 2, 2, 1, 2, 1, 1, 2, 1]
wydajny	1.8	0.9798	[1, 2, 1, 1, 2, 3, 3, 0, 2, 3]
wydajnie	1.7	0.78102	[1, 3, 2, 1, 3, 1, 1, 2, 2, 1]
efin	-2.3	1.18743	[0, -3, -3, -3, -2, -1, -4, -1, -3, -3]
egoizm	-1.4	0.91652	[-2, -3, -1, -2, -2, 0, 0, -1, -2, -1]
egoizmy	-1.0	0.7746	[-1, -1, -1, -1, -1, 0, 0, -1, -3, -1]
egotysta	-2.3	0.9	[-2, -1, -2, -3, -4, -2, -3, -3, -1, -2]
egoistyczny	-1.4	1.0198	[-2, -1, -1, -1, -2, 1, -3, -2, -1, -2]
egoistyczny	-0.9	1.57797	[-1, -2, -2, -1, -2, 1, -3, 2, 1, -2]
egoistycznie	-1.8	0.87178	[-2, -1, -1, -2, -1, -3, -3, -1, -1, -3]
egoiści	-1.7	0.78102	[-1, -2, 0, -2, -2, -2, -3, -1, -2, -2]
podniecony	3.2	0.74833	[2, 4, 4, 3, 4, 3, 3, 2, 3, 4]
podniecenie	1.5	1.43178	[1, 2, -2, 2, 2, 3, 0, 3, 2, 2]
elegancja	2.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
elegancje	1.8	0.6	[2, 2, 1, 1, 2, 2, 2, 3, 2, 1]
elegancje	1.6	1.0198	[2, 1, 2, 1, 1, 0, 4, 1, 2, 2]
elegancja	2.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
elegancki	2.1	0.83066	[2, 2, 2, 1, 4, 1, 2, 3, 2, 2]
elegancko	1.9	0.83066	[2, 1, 1, 3, 2, 2, 1, 3, 3, 1]
zawstydzić	-1.2	1.66132	[-2, -2, -3, -1, -2, -2, 2, 2, -2, -2]
żenujące	-1.6	0.8	[-3, -2, -1, -3, -1, -1, -1, -2, -1, -1]
zażenowany	-1.5	0.67082	[-2, -2, -1, -2, -1, -3, -1, -1, -1, -1]
zawstydzony	-1.1	1.44568	[-2, -1, -2, -3, 1, -1, -1, -2, -2, 2]
zawstydza	-1.7	0.78102	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -1]
żenujący	-1.6	0.8	[-3, -1, -1, -1, -1, -2, -1, -2, -3, -1]
żenująco	-1.7	0.64031	[-2, -1, -1, -2, -1, -2, -1, -3, -2, -2]
zakłopotanie	-1.9	0.53852	[-2, -2, -1, -2, -2, -2, -2, -1, -3, -2]
zakłopotanie	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -3]
rozgoryczony	-0.4	1.35647	[1, -2, -1, 1, -2, 2, 0, -1, 0, -2]
uścisk	1.3	1.34536	[3, 2, 1, 3, 2, -1, 2, 1, -1, 1]
nagły wypadek	-1.6	2.05913	[-3, -3, -3, -3, -4, 2, 1, -1, 1, -3]
emocjonalny	0.6	1.0198	[1, -1, 0, 0, 0, 2, 0, 2, 2, 0]
empatyczny	1.7	1.1	[-1, 3, 2, 2, 2, 1, 3, 1, 2, 2]
opróżniony	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
bardziej pusty	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
opróżniacze	-0.7	0.78102	[0, 0, -1, 0, -1, -1, -2, 0, -2, 0]
opróżnia	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
najbardziej pusty	-1.8	1.07703	[-1, -2, -2, -1, -1, -2, -3, 0, -4, -2]
próżno	-1.0	1.41421	[-2, 2, -1, -1, -1, 0, -4, -1, -1, -1]
pustka	-1.9	0.7	[-2, -2, -3, -2, -2, -1, -1, -3, -1, -2]
pustki	-1.5	1.11803	[-1, -1, -3, -1, -1, -1, -2, 0, -4, -1]
puste	-0.3	0.45826	[0, 0, 0, -1, 0, 0, 0, -1, -1, 0]
pusty	-0.8	0.74833	[-1, -1, -1, -1, -1, -1, -2, 0, -1, 1]
opróżnianie	-0.6	1.0198	[2, -1, -1, 0, -1, 0, -1, -1, -2, -1]
zaczarowany	1.6	0.8	[1, 3, 1, 2, 1, 3, 1, 2, 1, 1]
przekonywać	2.3	0.78102	[2, 1, 3, 2, 3, 4, 2, 2, 2, 2]
zachęcał	1.5	0.5	[1, 2, 2, 2, 2, 2, 1, 1, 1, 1]
zachęta	1.8	0.9798	[2, 1, 2, 1, 1, 3, 1, 2, 4, 1]
zachęty	2.1	0.7	[3, 2, 3, 2, 1, 2, 3, 2, 2, 1]
zachęta	1.5	0.5	[2, 1, 2, 1, 1, 2, 1, 1, 2, 2]
zachęty	1.5	0.5	[2, 2, 1, 1, 2, 2, 1, 1, 2, 1]
zachęca	1.9	0.53852	[2, 2, 1, 2, 2, 1, 2, 2, 2, 3]
zachęcający	2.4	0.66332	[2, 3, 2, 3, 3, 2, 3, 2, 1, 3]
zachęcająco	2.0	0.7746	[1, 1, 1, 3, 2, 2, 2, 3, 2, 3]
podpisać się	1.3	0.9	[0, 1, 0, 1, 3, 2, 2, 2, 1, 1]
zatwierdzony	1.0	0.89443	[1, 2, 0, 1, 1, 0, 1, 0, 3, 1]
poparcie	1.3	0.9	[0, 1, 2, 2, 1, 2, 0, 1, 3, 1]
aprobuje	1.4	0.4899	[1, 2, 1, 2, 1, 1, 1, 2, 2, 1]
wrogowie	-2.2	0.6	[-2, -3, -1, -2, -2, -3, -2, -3, -2, -2]
wróg	-2.5	0.92195	[-3, -2, -3, -3, -3, -4, -1, -3, -1, -2]
energetyczny	1.9	0.53852	[2, 1, 3, 2, 2, 2, 1, 2, 2, 2]
energicznie	1.8	0.6	[2, 2, 1, 1, 2, 2, 3, 1, 2, 2]
energetyka	0.3	0.64031	[1, 0, 0, 0, 0, 0, 2, 0, 0, 0]
energie	0.9	1.04403	[1, 0, 0, 2, 0, 1, 3, 2, 0, 0]
pobudzać	2.2	0.4	[2, 2, 2, 2, 2, 2, 3, 2, 3, 2]
pod napięciem	2.1	0.53852	[2, 3, 1, 2, 2, 2, 3, 2, 2, 2]
energetyzuje	2.2	0.6	[3, 3, 2, 2, 1, 3, 2, 2, 2, 2]
energetyzujący	1.9	0.7	[2, 3, 1, 2, 2, 3, 2, 1, 1, 2]
energetyzowanie	1.6	0.66332	[1, 2, 1, 3, 1, 1, 2, 2, 2, 1]
energetyzacje	1.5	1.11803	[1, 0, 3, 1, 3, 0, 1, 1, 2, 3]
pobudzać	2.1	0.7	[2, 2, 2, 1, 3, 2, 3, 2, 3, 1]
pod napięciem	2.3	0.64031	[3, 2, 3, 3, 3, 2, 2, 2, 1, 2]
energetyzator	2.1	0.53852	[3, 2, 2, 2, 2, 2, 2, 3, 1, 2]
energetyzatory	1.7	0.9	[2, 0, 2, 3, 3, 1, 1, 2, 2, 1]
energetyzuje	2.1	0.53852	[3, 2, 3, 2, 2, 2, 2, 2, 1, 2]
energetyzujący	2.0	0.63246	[3, 3, 2, 1, 2, 2, 1, 2, 2, 2]
energia	1.1	0.83066	[0, 2, 0, 2, 1, 1, 2, 1, 2, 0]
angażować się	1.4	0.8	[1, 2, 3, 2, 1, 1, 0, 1, 2, 1]
zaangażowany	1.7	1.1	[1, 1, 2, 2, 1, 0, 2, 3, 4, 1]
zaręczyny	2.0	1.34164	[0, 0, 3, 4, 4, 2, 1, 2, 2, 2]
zaręczyny	0.6	0.8	[1, 0, 0, 2, 0, 2, 0, 0, 1, 0]
angażujący	1.1	0.7	[1, 1, 0, 2, 1, 0, 2, 1, 2, 1]
angażujący	1.0	0.7746	[1, 1, 1, 0, 2, 1, 0, 2, 2, 0]
angażuje się	1.0	0.7746	[1, 1, 0, 2, 1, 0, 1, 2, 2, 0]
ujmujący	1.4	0.4899	[2, 2, 1, 1, 2, 1, 1, 1, 1, 2]
ujmująco	1.5	0.67082	[1, 2, 3, 1, 1, 1, 1, 1, 2, 2]
pochłonięty	0.6	1.49666	[0, 2, 0, 2, -2, 2, 3, -1, 0, 0]
Cieszyć się	2.2	0.6	[3, 2, 2, 2, 3, 2, 2, 3, 2, 1]
przyjemny	1.9	0.53852	[3, 2, 2, 1, 2, 1, 2, 2, 2, 2]
przyjemność	1.9	1.13578	[2, 2, 2, 2, 1, 3, 3, 3, -1, 2]
przyjemny	1.8	0.4	[2, 2, 2, 1, 2, 1, 2, 2, 2, 2]
cieszył się	2.3	0.64031	[2, 2, 1, 3, 3, 3, 2, 2, 2, 3]
osoba czerpiąca przyjemność z czegoś	2.2	0.6	[2, 2, 1, 3, 3, 2, 2, 2, 2, 3]
miłośnicy przyjemności	2.2	0.74833	[2, 4, 2, 2, 2, 2, 2, 3, 2, 1]
ciesząc	2.4	0.66332	[2, 2, 2, 3, 3, 3, 1, 3, 2, 3]
przyjemność	2.6	0.4899	[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]
przyjemności	2.0	0.7746	[3, 1, 1, 3, 2, 1, 2, 2, 2, 3]
cieszy się	2.3	0.45826	[2, 3, 2, 2, 2, 3, 2, 3, 2, 2]
oświecać	2.3	1.1	[2, 2, 1, 3, 2, 1, 1, 4, 3, 4]
oświecony	2.2	0.87178	[4, 2, 3, 1, 2, 2, 1, 3, 2, 2]
pouczające	2.3	0.64031	[3, 2, 2, 2, 2, 2, 2, 4, 2, 2]
oświeca	1.7	1.00499	[2, 1, 1, 1, 1, 2, 4, 1, 3, 1]
nuda	-1.2	0.6	[-1, -1, -1, -2, -1, -1, -2, -1, 0, -2]
rozwścieczyć	-2.6	0.91652	[-3, -3, -3, -4, -1, -1, -3, -2, -3, -3]
rozwścieczony	-1.7	1.79165	[-3, -3, -3, -3, 2, -1, -3, -1, 1, -3]
rozwściecza	-1.8	1.6	[-3, -3, -3, -3, 1, -1, -3, -1, 1, -3]
rozwścieczony	-2.8	0.74833	[-4, -2, -3, -2, -2, -3, -3, -2, -4, -3]
oczarować	3.0	0.63246	[2, 4, 3, 3, 4, 3, 3, 2, 3, 3]
ujarzmiać	-3.1	0.9434	[-3, -4, -2, -4, -4, -2, -4, -2, -4, -2]
